Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-04-17 00:00:00-04:00,1.6201281415650368,1.7042906424255582,1.6201281415650368,1.6672590970993042,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.6672590970993042,1.6958743602340598,1.6613677477234245,1.6672590970993042,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.667259380772479,1.7127072160228802,1.667259380772479,1.7059742212295532,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958751336550564,1.6958751336550564,1.6672598574700146,1.6832507848739624,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790422946674104,1.7042909858017157,1.6411690974386892,1.6453771591186523,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428523216946074,1.6504269608423785,1.632752749321827,1.6335943937301636,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335943012973597,1.6335943012973597,1.6133953182219645,1.6327526569366455,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.6243358570642725,1.6479014100849982,1.62012779712677,1.62012779712677,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117122893442555,1.6117122893442555,1.5822553740791454,1.5906716585159302,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.5780468788015563,1.6243361897021766,1.5738388180023106,1.6032955646514893,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.6243365756353365,1.7253316640853882,1.6243365756353365,1.7253316640853882,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169154902970087,1.76657139324789,1.7169154902970087,1.7531054019927979,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505798339843752,1.751421478198697,1.7303808544223116,1.750579833984375,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497386454905892,1.9012310980275269,1.7497386454905892,1.83053457736969,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221183633228741,1.8515752748001453,1.805285957141043,1.8094940185546875,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263263053648169,1.893656240827803,1.8263263053648169,1.8852399587631226,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936569056328219,1.9525707402412014,1.8936569056328219,1.9231138229370117,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357377667488946,1.9719276724202994,1.8515752551511167,1.856624960899353,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574666249901488,1.8574666249901488,1.7547884175410429,1.8094940185546875,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515748923219129,1.8852398582586856,1.7505798339843752,1.750579833984375,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.7421643422717805,1.7674130357139253,1.670626163482666,1.670626163482666,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706258388514081,1.74216400373943,1.6706258388514081,1.7337477207183838,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.746372487351125,1.8094943844842981,1.746372487351125,1.7867704629898071,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.7867700248994962,1.8094939408224098,1.7758289693776748,1.7993943691253662,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.902072988609345,1.9062810504084022,1.721123602286331,1.7253316640853882,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.7219648804646568,1.8094939680660473,1.7084988916840196,1.7884533405303955,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.788453317120586,1.9104890194408892,1.788453317120586,1.8860818147659302,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801909106221135,1.9946520014259703,1.8801909106221135,1.9744528532028198,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820265836013136,2.0443069677264494,1.9609859610130735,2.03757381439209,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375744050108486,2.0375744050108486,1.9778190965924165,1.9862353801727295,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862351703049914,1.9862351703049914,1.9483619784589346,1.9576199054718018,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576196708910534,2.045148583018485,1.9576196708910534,2.035890817642212,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.0358908413628902,2.0358908413628902,1.9475201234576338,1.9567780494689941,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.9534122601710202,2.011484451292062,1.9273219206059733,1.9719281196594238,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.9778186736568328,1.9929679487564325,1.944995351292516,1.9567780494689941,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.9567780494689944,1.9904430160640916,1.9517283446115354,1.9567780494689941,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.9357381802564908,1.955937168091545,1.8987066222952482,1.9315301179885864,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.9315299294758006,1.9609866835307912,1.8768241621684865,1.8936567306518555,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903756706842864,1.9146977663040161,1.8953404208195834,1.9146977663040161,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.8944978850869938,1.8953395293461848,1.8364257154206505,1.8852399587631226,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.885240411795068,1.9441542398778662,1.8599917200608787,1.9323713779449463,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306878931330145,1.9306878931330145,1.7968694984854838,1.8944979906082153,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.9020731727512874,1.9736113539518305,1.9020731727512874,1.937421441078186,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374211034512647,1.9483621595977352,1.8768239908638733,1.895339846611023,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.8936569405638652,1.9483625534080304,1.8936569405638652,1.935738205909729,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239549300095211,1.9239549300095211,1.8339010746726345,1.8431588411331177,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305347902434213,1.8305347902434213,1.7589966169100644,1.7674129009246826,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.7674126251697513,1.7674126251697513,1.6748338365077924,1.7270146608352661,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.7270151545511987,1.7497390761833351,1.6815673112869263,1.6815673112869263,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622093224705388,1.6622093224705388,1.5452235025362608,1.594879388809204,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.607504531660095,1.6832507848739624,1.5915136042561473,1.6832507848739624,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790422323251948,1.7943447875585812,1.668942659930108,1.7665711641311646,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.7589966423539014,1.7665712820238981,1.6537934919675763,1.6613681316375732,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605259781761885,1.6605259781761885,1.5039838475441722,1.5788884162902832,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.5738395269809191,1.6075045101218757,1.4518037825017363,1.5570069551467896,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.5654227165104917,1.6378023658782175,1.5654227165104917,1.5999293327331543,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.6075037985414047,1.7127069246170565,1.5965625835342876,1.6672590970993042,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580019999986084,1.7194406118844947,1.619287150511098,1.6411694288253784,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411689948074424,1.6916665344454296,1.5948796771135183,1.6159203052520752,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.6032957006679742,1.60666227801476,1.4938845053333318,1.5511150360107422,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511152207374392,1.5511152207374392,1.4787354044340628,1.4888349771499634,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.4871517060885038,1.4871517060885038,1.329767806360883,1.405514121055603,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844736625865688,1.4198219310938471,1.3541751008582492,1.3625913858413696,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.3667993175863473,1.4013059382483743,1.2035240626629216,1.3541749715805054,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541747062424438,1.3802650376126597,1.3432335710581662,1.3499666452407837,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.342392102862365,1.3474418890959108,1.3171433322218944,1.3280844688415527,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.3230351839022128,1.3861570101952558,1.3129356884847796,1.329768180847168,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.3381838917052704,1.3802651471710163,1.2834782917052507,1.3466001749038696,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297677803647263,1.482943615390061,1.2615961064985568,1.4804186820983887,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.4812606121057057,1.4812606121057057,1.397098079151146,1.4290797710418701,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299213454272026,1.4896768243652068,1.4299213454272026,1.4762108325958252,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.4778937636733742,1.5443822296108907,1.4778937636733742,1.5401740074157715,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401740258403853,1.548590309804042,1.4854684208675137,1.5107172727584839,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938848750931877,1.4947265196382042,1.4501203219160224,1.4728442430496216,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.464427567045536,1.464427567045536,1.3642741403168932,1.4046722650527954,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.3928899374962196,1.3928899374962196,1.249813719437849,1.2708543539047241,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708541622171963,1.3196684203964237,1.2708541622171963,1.291894793510437,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.3045190777141895,1.3373424898548099,1.3045190777141895,1.3289262056350708,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.3314510695796564,1.3466003491924348,1.3003109461362177,1.3373425006866455,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.3297677157044485,1.3339758573889833,1.1656508321166132,1.254021406173706,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540212333622132,1.3129350482997741,1.2540212333622132,1.2834781408309937,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636918098223,1.3676410913467407,1.2792704201608383,1.3676410913467407,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886818539929906,1.4484371779298884,1.3684828644709137,1.376057505607605,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.3760572359465673,1.4980927937934858,1.3760572359465673,1.4560115337371826,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149252530108446,1.578047138552963,1.5149252530108446,1.5233415365219116,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233415128971506,1.6664176882573667,1.5233415128971506,1.5931963920593262,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931961909983203,1.7194399441927706,1.5738388540350405,1.6790419816970825,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.742163909401108,1.8094938488690615,1.7000826571018275,1.7606796026229858,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632051407280507,1.809494469934051,1.7270152256450026,1.8052864074707031,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842454924357964,1.8094941842846755,1.7169153799600059,1.7253316640853882,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253318859052054,1.7261735304786776,1.6622099876403809,1.6622099876403809,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.6630515421417638,1.7463724240753375,1.6605266085580992,1.7387977838516235,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.7421643360414918,1.7707796074548043,1.72112370473919,1.734589695930481,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295395750574467,1.7884533982701898,1.7135488131937124,1.7589964866638184,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522636265215221,1.8044444591308317,1.7228067126546827,1.8036028146743774,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.8179099263851404,1.850733248107591,1.7505798339843752,1.750579833984375,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505807520579995,1.7505807520579995,1.6453775780033766,1.6832507848739624,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.7000833440752574,1.7320650381139593,1.5654232501983643,1.5654232501983643,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.5570064189788544,1.6411689281128465,1.5511150690238344,1.6142369508743286,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.6201280757576286,1.666417385139814,1.6201280757576286,1.6504266262054443,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537936550388417,1.6874586343765259,1.5654230642115103,1.6874586343765259,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933497311192498,1.7244897691752994,1.6697841710960206,1.7169151306152344,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337474312795988,1.7581544713860515,1.7337474312795988,1.750579833984375,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716207286945131,1.7741456617236162,1.7169151306152344,1.7169151306152344,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.700082785724868,1.700082785724868,1.649585247039795,1.649585247039795,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.650427245928682,1.7034495685946252,1.6495856013749641,1.7009246349334717,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219647825237534,1.7556299130878095,1.6714674077321483,1.7185983657836914,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084991303613277,1.7160737701745195,1.6706260918226408,1.6916667222976685,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.7000832003434054,1.7463725284529288,1.683250629834148,1.7068161964416504,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564720426778833,1.7564720426778833,1.6664180022245627,1.6874586343765259,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.6883000025156374,1.6908249357503105,1.6731507241621142,1.6748340129852295,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714675620371549,1.6723092064316785,1.569630837681371,1.634436011314392,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.6378024126727155,1.6638929070711967,1.636960928813509,1.6537933349609375,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664175283511653,1.7379556894302368,1.662209467328318,1.7379556894302368,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.737955724376512,1.8641994839272595,1.737955724376512,1.790978193283081,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.790978708543576,1.801078122317959,1.6369612840022914,1.7211238145828247,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211239917445484,1.7211239917445484,1.5999298902859778,1.6832507848739624,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.6706255814315047,1.6824082795290733,1.6243361122119306,1.6664173603057861,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.673150570570828,1.673150570570828,1.6117119789123535,1.6117119789123535,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234949704010784,1.6537933662505941,1.5570065073581087,1.6251780986785889,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.6075045195019368,1.615920805468112,1.5654232501983643,1.5654232501983643,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.5822553740791454,1.6226535072702577,1.5797306011172016,1.5906716585159302,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822551676509713,1.5906714509897297,1.4703190326690674,1.4703190326690674,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728443737067973,1.5763642540179237,1.4534870290360593,1.5410159826278687,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494318125002493,1.5780470790423982,1.5485901681281566,1.562897801399231,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544815032936419,1.5864633470173641,1.5443820919799127,1.5772054195404053,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.641168871841751,1.6706257811341025,1.6133952512009033,1.6487435102462769,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420110734367697,1.6580019999986084,1.6125541541472652,1.6411694288253784,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580016072057508,1.7387975444305885,1.6394857511962821,1.6647346019744873,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647343237103762,1.7581545904452787,1.663051035167743,1.7127069234848022,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.713548903734911,1.7665712190061915,1.6916666299718748,1.7547885179519653,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317578690426754,1.6664177674192637,1.5317578690426754,1.6133954524993896,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.6108706083012678,1.6866170059865633,1.6108706083012678,1.6782007217407227,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916664424331809,1.723648124832265,1.6916664424331809,1.7169151306152344,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084987021282194,1.7674125169025294,1.7034489970275513,1.7127069234848022,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253316640347653,1.7253316640347653,1.5586899125716103,1.5612146854400635,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620560811170965,1.5620560811170965,1.4997758453540782,1.5149251222610474,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401738100878346,1.5612144367859047,1.5115585449362798,1.5149251222610474,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.5275494537362173,1.5275494537362173,1.4980925444933264,1.5065088272094727,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.5065089502574696,1.5065089502574696,1.4459119987008395,1.4837850332260132,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.5048257337379642,1.544382219476188,1.5048257337379642,1.5216583013534546,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.5224997942600262,1.5780470371246338,1.5073505170192705,1.5780470371246338,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.579730888182671,1.5974049442370661,1.557006964232189,1.5654232501983643,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527983781435604,1.578888711370409,1.5359658118846102,1.5544815063476562,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544816501299374,1.5544816501299374,1.4332877397537231,1.4332877397537231,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391790196233887,1.4711607042695725,1.4223464526344989,1.4644277095794678,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.4686360065095656,1.6007711343729911,1.467794362064461,1.5485903024673462,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.548590522583649,1.612554064757995,1.5166088317601192,1.5990880727767944,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075043578968666,1.6436942715440757,1.5780474402402578,1.5990880727767944,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.6075042869964529,1.7169155071498496,1.6075042869964529,1.6975581645965576,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589966182783865,1.7632048405526022,1.6664178151000997,1.7034493684768677,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032961449786902,1.607504367828369,1.4812605718291876,1.6075043678283691,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075034567870659,1.6453764778061788,1.5612139948385544,1.62012779712677,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327527879790853,1.6580016392452026,1.5780471843600556,1.6361193656921387,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.6361197859235144,1.6361197859235144,1.5401743833126602,1.5570069551467896,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738389245906086,1.5948795510662732,1.5570063591991807,1.562056064605713,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628983071305442,1.5847805863039917,1.5199753934280864,1.5570069551467896,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654231026159577,1.588147024424111,1.5553235283032383,1.5713144540786743,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.611712582221373,1.611712582221373,1.5654232501983643,1.5654232501983643,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.599087942952715,1.6622098354376906,1.5780473121243899,1.5906716585159302,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780472043657068,1.6268614581329957,1.5368075900215545,1.6041375398635864,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.594879750138039,1.620128440849464,1.582255244255066,1.582255244255066,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864628360451598,1.6605257504247026,1.5822546155804604,1.62012779712677,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117126649372044,1.6243370142707187,1.5780476798720628,1.6176040172576904,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654225763047056,1.575521986694611,1.5107169818655546,1.527549386024475,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.54438247288318,1.5654231055913232,1.5182921332727228,1.5250251293182373,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317577642032307,1.545223753119225,1.4433870313488615,1.4484367370605469,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484367898533967,1.5233415365219116,1.443387083957659,1.5233415365219116,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896770589489958,1.4896770589489958,1.329768180847168,1.329768180847168,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466001749038696,1.3710073801270823,1.3381838917052704,1.3466001749038696,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634327689170986,1.3667991859483744,1.2245645749092173,1.254021406173706,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.1361940344591464,1.153026522620629,1.0671807928652501,1.1210447549819946,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357338713797517,0.8837064833637036,0.7591459889970791,0.7843946814537048,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995439174814943,0.8121682630204864,0.7684037955901666,0.7970190644264221,23508800,0.0,0.0
